id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
"aceite-esencia-infantil-concentrada","Aceite Esencia Infantil Concentrada","Aceite hidrosoluble puro Infantil. Colonia bebé.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-infantil-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072745.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-frutos-rojos-concentrada","Aceite Esencia Frutos Rojos Concentrada","Aceite hidrosoluble puro de Frutos Rojos.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-frutos-rojos-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072747.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-dama-de-noche-concentrada","Aceite Esencia Dama de Noche Concentrada","Aceite hidrosoluble puro de Dama de Noche (Floral).
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-dama-de-noche-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072740.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-velvet-concentrada","Aceite Esencia Velvet Concentrada","Aceite hidrosoluble puro de Velvet (Talco).
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-velvet-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072742.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-spa-concentrada","Aceite Esencia Spa Concentrada","Aceite hidrosoluble puro de Spa.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-spa-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072744.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-ropa-limpia-concentrada","Aceite Esencia Ropa Limpia Concentrada","Aceite hidrosoluble puro de Ropa Limpia.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-ropa-limpia-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072751.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-bouquet-concentrada","Aceite Esencia Bouquet Concentrada","Aceite hidrosoluble puro de Bouquet (Floral).
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-bouquet-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072750.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-cereza-concentrada","Aceite Esencia Cereza Concentrada","Aceite hidrosoluble puro de Cereza.
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-cereza-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072741.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-canela-y-vainilla-concentrada","Aceite Esencia Canela y Vainilla Concentrada","Aceite hidrosoluble puro de Canela y Vainilla. 
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-canela-y-vainilla-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072754.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-canela-y-naranja-concentrada","Aceite Esencia Canela y Naranja Concentrada","Aceite hidrosoluble puro de Canela y Naranja. 
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-canela-y-naranja-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072753.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-azahar-concentrada","Aceite Esencia Azahar Concentrada","Aceite hidrosoluble puro de Azahar. 
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-azahar-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072755.png","Laboncler","Ambientación · Humidificador"
"aceite-esencia-algodon-concentrada","Aceite Esencia Algodón Concentrada","Aceite hidrosoluble puro de Algodón. 
Bruma de ambiente apta para Humidificadores y Quemadores de Esencias. No válido para Lámpara Catálitica. 
Esencia de perfume ultraconcentrada.
 Máxima concentración sin diluir. 
Este producto viene en cristal topacio para prevenir la oxidación por luz que sufren los aceites y fragancias puras.
 Dosificación: 1 gota x 20ml de agua. La dosis para nuestro Humidificador Cecotec es de 50 gotas x Litro de agua. 
Contenido: 10ml","in stock","new","3.85 EUR","","https://aura-prestige.sumupstore.com/product/aceite-esencia-algodon-concentrada","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000072749.png","Laboncler","Ambientación · Humidificador"
"estropajo-con-esponja-3-und","Estropajo con Esponja (3 Und.)","Estropajo esponjoso de poliuretano, para una cómoda limpieza.
Colores aleatorios según stock.
 Set de 3 Unidades.","in stock","new","1.98 EUR","","https://aura-prestige.sumupstore.com/product/estropajo-con-esponja-3-und","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074768.png","Laboncler","Hogar"
"estropajo-jabonoso-3-und","Estropajo jabonoso (3 und.)","Estropajo de lana de aluminio con jabón seco natural.
Limpieza eficaz sin rallar.
 Set de 3 Unidades.","in stock","new","1.50 EUR","","https://aura-prestige.sumupstore.com/product/estropajo-jabonoso-3-und","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074769.png","Laboncler","Hogar"
"bayeta-microfibra","Bayeta Microfibra","Bayeta de Microfibra de 30x40 cm. Apta para la limpieza de todo tipo de superficies.
No deja pelusa.
Color aleatorio dependiendo del stock. (Verde, rosa, azul, naranja y amarillo)
 Precio Unidad.","in stock","new","0.99 EUR","","https://aura-prestige.sumupstore.com/product/bayeta-microfibra","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/bayeta.jpg","Laboncler","Hogar"
"cepillo-para-juntas","Cepillo para juntas","Cómodo cepillo de silicona de alta calidad. 
 Con fibras de Nylon ultraresistentes a cualquier químico. 
 Para una l impieza eficaz de juntas de azulejos, pavimentos, esquinas y rincones. 
 ¡¡ La conjunción perfecta para Eco-Jin !! 
El color puede variar dependiendo del stock.","in stock","new","4.95 EUR","","https://aura-prestige.sumupstore.com/product/cepillo-para-juntas","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/1000074775.png","Laboncler","Hogar"
"set-bayeta-y-estropajo-jabonoso","Set Bayeta y Estropajo Jabonoso","Set compuesto por, 1 Bayeta de microfibra de 30x40 cm y 1 estropajo de aluminio jabonoso.","in stock","new","1.76 EUR","","https://aura-prestige.sumupstore.com/product/set-bayeta-y-estropajo-jabonoso","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/set-bayeta-y-estropajo.jpg","Laboncler","Packs"
"mecha-para-lampara-catalitica","Mecha para Lámpara Catalítica GRANDE 200ml","Cabezal cerámico + cordón para lámpara catalítica
Recambio para lámparas catalíticas.
 Para lámparas grandes (200ml) 
Cordón 100% algodón.","in stock","new","6.06 EUR","","https://aura-prestige.sumupstore.com/product/mecha-para-lampara-catalitica-grande-200ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/MECHA-GRANDE.jpg","Laboncler","Ambientación · Lámparas"
"esencia-lollipop-500ml","ESENCIA LOLLIPOP 500ML","Recarga para Lámpara Catalítica aroma Caramelo de Cereza.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-lollipop-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/LOLIPOP-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-lavender-expression-500ml","ESENCIA LAVENDER EXPRESSION 500ML","Recarga para Lámpara Catalítica aroma Lavanda.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-lavender-expression-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/LAVENDER-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-bed-of-roses-500ml","ESENCIA BED OF ROSES 500ML","Recarga para Lámpara Catalítica aroma Rosas.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-bed-of-roses-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/BED-ROSES-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-mediterranean-light-500ml","ESENCIA MEDITERRANEAN LIGHT 500ML","Recarga para Lámpara Catalítica aroma Cítricos Mediterraneos.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-mediterranean-light-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/MEDIT-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-provence-breeze-500ml","ESENCIA PROVENCE BREEZE 500ML","Recarga para Lámpara Catalítica aroma Hierbas Provenzales.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-provence-breeze-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/PROVENZAL-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-summer-fruits-500ml","ESENCIA SUMMER FRUITS 500ML","Recarga para Lámpara Catalítica aroma Frutos Rojos.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-summer-fruits-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/SUMMER-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-waikiki-melon-500ml","ESENCIA WAIKIKI MELON 500ML","Recarga para Lámpara Catalítica aroma Melón.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-waikiki-melon-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/MELON-500.jpg","Laboncler","Ambientación · Esencias"
"esencia-wild-strawberry-500ml","ESENCIA WILD STRAWBERRY 500ML","Recarga para Lámpara Catalítica aroma Fresas.
Envase de P.E.T. con tapón de aluminio.
Contenido 500ml.","in stock","new","16.39 EUR","","https://aura-prestige.sumupstore.com/product/esencia-wild-strawberry-500ml","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/FRESA-500.jpg","Laboncler","Ambientación · Esencias"
"perfume-unisex-510","Perfume Unisex 510","Perfume UNISEX de equivalencia.
  Notas de Salida: Limón (lima ácida), Notas Verdes, Bergamota, Mandarina, Piña, Cardamomo y Papaya.
 Notas de Corazón: Lirio de los Valles (Muguete), Jazmín, Violeta, Rosa, Nuez Moscada, Raíz de Lirio y Fresia.
 Notas de Fondo: Acordes Verdes, Almizcle, Cedro, Sándalo, Musgo de Roble, Té Verde y Ámbar.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-unisex-510","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_efcce378-2620-4cf9-833c-6347a93fe037.jpg","Laboncler","Perfumes · Hombre"
"perfume-mujer-290","Perfume Mujer 290","Perfume de equivalencia de mujer.
 Notas de Salida: Neroli y Mandarina
 Notas de Cabeza: Lavanda y Azahar
 Notas de Fondo: Vainilla y Ambar Gris.","out of stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-290","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_29a1cdd1-7b2f-4732-a88a-c85c8959b264.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-288","Perfume Mujer 288","Perfume de equivalencia de mujer.
 Notas de Salida: Pimienta Rosa, Flor de Azahar del Naranjo y Pera.
 Notas de Corazón: Café y Jazmín.
 Notas de Fondo: Vainilla, Pachulí y Cedro.

Opciones disponibles: 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-288","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_c9517c67-7be4-4fa2-b48b-462acccec224.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-282","Perfume Mujer 282","Perfume de equivalencia de mujer.
 Notas de Salida:  Granada, Yuzu y Notas Actuáticas.
 Notas de Corazón: Magnolia, Flor de Loto y Peonía.
 Notas de Fondo: Caoba, Almizcle y Ámbar.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-282","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_104f93d0-4475-48e5-80b1-24d097f73ebc.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-280","Perfume Mujer 280","Perfume de equivalencia de mujer.

Opciones disponibles: 100ml · 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-280","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_45dc8d91-ce8b-4657-9097-1cefd44bb694.jpg","Laboncler","Perfumes · Mujer"
"perfume-mujer-247","Perfume Mujer 247","Perfume de equivalencia de mujer.

Opciones disponibles: 30ml
Indícanos la opción que quieres al hacer el pedido.","in stock","new","6.95 EUR","","https://aura-prestige.sumupstore.com/product/perfume-mujer-247","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/perfume-mujer-24_3d5ce8c9-33f4-4fb9-9175-b1f6ca47e75c.jpg","Laboncler","Perfumes · Mujer"
